artist_id,artist_name
d4e6bef7-52f5-486e-aee7-fa2c8f99761d,The Black Dog
7b794f86-e5dd-44ae-a6ca-213bc257fb26,Brookes Brothers
09e6a350-3bb9-4b74-8d4e-123b84ac7d31,Skunk Anansie
baf67a85-c809-43db-bcfa-6f4f1511afac,Just Friends
7f789994-9bc4-4b89-b985-a50500add3cc,Rubba Bend
ce88572a-ccaf-4dd5-811c-71cd866dc2fd,Boris Khaikin
04e74860-a7cd-4cbc-867c-9c0431e9c3ab,Raquel Mello
c62fed84-52a2-412c-8d13-f7cb63be0e8c,Jarvis Cocker
23a3d85a-aa54-46fe-a262-21e132dbd6c5,Glen Campbell
9093b68b-033e-47f5-8c64-99abcc46fe64,Bo Diddley
6f311fbe-23a8-4ee2-917c-6fd92322e379,Los Crazy Boys
5ef21762-3ebd-485d-bbdd-c0e72bcd5b87,Rakesh Chaurasia
07208d3a-bce2-45f3-9595-0f3e57a6b1b4,Tarja
e4ad9f26-5715-49a8-bf32-7f90c4ed5ff1,Farish Reheman
071cfa6c-b52d-4dd1-a695-091d9b057345,Loud Luxury
aae09e85-d7c4-4f1c-95b9-c3ed2c0a58bc,Mediha Demirkıran
47d6b846-ba33-4a69-8851-85ecba201ea7,Stravaganzza
e9cfbc17-ba46-4096-97fb-53490161444e,Jaques Morelenbaum
86a0d6dc-9031-4e69-8c80-279ac13a47dd,Ritviz
bcff555a-24b8-4424-bcd1-e80d9f9dac20,Neuman
5bed9163-e04a-4cdb-af1c-a4f509a8e08d,Nicole Moudaber
d4ee2074-214d-43a8-8c8b-43a7dff31b9c,Giovanni
68683b96-75b1-4de3-a32f-55638d0ee57c,Spitfire
170dbab3-67ef-49dc-84c3-575c86a408d6,Clarx
07d7723d-e190-4f31-819c-6f91ddffc11a,Adarsh Rao
8d8db67b-2eff-4655-a41f-a59e6b0caaae,Mimikry
f6f9c364-6b9c-4876-bdaa-7d62166cf45e,92914
82645f57-9078-4a7a-a15e-0e9a9799671d,艾薇
f1ccc52b-b754-4ab6-90ff-cf471941f5c5,'Legally Blonde' Ensemble
7edf8ead-1f1a-4c18-bdc7-5ebb1eda2179,DJ JR No Beat
482a2ba2-b5ac-4ad6-956d-c779263b649b,Leigh Harline
1ba17d81-bc30-4de2-9cc2-3404a534d4ee,50 Cent
2b7754f5-e937-445d-8988-b1c55155b82c,Streetlight Manifesto
fedde0e8-d6f5-4765-a3a0-0312d580dd06,Dobrawa Czocher
6d6b135a-40fa-4187-a678-ec87ed1b44ef,Elisa
6ac5cad2-c604-4878-a92e-af0e89369f17,Samuraï
948f3204-9407-41c8-bacf-23690539d590,Beat Inside
833c3718-ce7b-45eb-839f-90f9104d6ea5,Pharmacist
0a72b7c6-b44b-42d6-bd94-05355d54a3ab,Sir Jean
e7eee002-a733-4ec1-9fba-105a04f6469a,Elenco - Frozen 2: O Reino do Gelo
94d4ca8e-0b40-4787-968f-ef0c5c3d3009,Thalia Havenstein
564d5170-c4ce-4ff2-b6a1-e21a857aaaf6,Tasha Cobbs Leonard
497f6eaf-f18b-4d11-823c-dc205cbce0d2,Barış Manço
556e2886-d6df-4e02-b42b-b7b3ec71fdb0,Le Endrigo
13def757-f917-4d83-b32c-a5dbc649a95f,Dinesty King
e08fb8d1-90a4-4ca3-821c-47a7922b75e7,Cliff Edwards
5195e161-2e83-4483-92c7-046abceb9f09,Endank Soekamti
4108b50f-df88-435e-a956-ad7bb157df60,Pulse Mandala
16f0526f-1426-4339-90c6-88a7e26542bb,Jorge & Mateus
9ac969fe-87f3-4e25-9a68-cb77077b942b,The Thin Bloods
ac8d51b6-5427-4c7f-9015-a0169a7adbde,Fraud
9a1e2712-4e45-4031-8e76-68e663b53cc0,Donna Stoneman
8ac96742-d2bf-47c2-916c-f3f14057729b,Noise Cartel
ac2d6663-447d-4f05-898d-fe44a4a471ad,Ray X Ben
636f1101-9e92-4e5d-8773-163e0968aa8f,The London Philharmonic Chorus
7decae2b-65d9-4cd9-a7b9-6f41739d8bd2,Luna
e340ef5f-a1ec-4f51-9134-b28b2df6e111,DJ Jayhood
8ae00faf-a900-4d79-9f4e-96fa264dfb52,Si Cranstoun
dbc3c223-fb9d-491b-99d1-979e93a45996,Kruder & Dorfmeister
07267308-992f-47ec-a16c-5c97d01ff75c,Michael Finnissy
a6b0d598-4155-4fb3-a4bd-d321fed2bae2,Marsa Sakamoto
116a8f0e-6fe2-4a3a-a53f-46f9187e5955,Children Of Bodom
d244ca0f-9822-4760-abf8-1ebf4541aada,Sam WOLFE
323e9863-548c-4d90-a8e1-64c7a8c04c1d,Hatom
b5fc965c-1434-42c1-83ca-eaedac175dee,Emmylou Harris
10628655-72f4-46cb-8ac2-07b96c6c48a9,Wax Tailor
0af382c7-a6ce-4bb0-9bca-f7ad3854483d,Chubby Checker
bb5ed077-9d74-44d2-a99e-cc8e815295ab,Ive Greice
6b255c95-3d9f-40e5-b764-e0b5a419185b,DJ Wink's
92430b68-a885-4bb3-80cb-3132da50f8cf,Helena Deland
66d35ee5-36c9-4c94-8d93-69d4d62dd6aa,Anabel Englund
f4ee9dc8-904e-4b01-afda-33f00d412298,Ghoultown
c18b639b-812f-45bd-9447-99548c59bb33,Aqua Timez
31439ec0-cdad-4cf8-8a8a-aafd61fb4c23,Jitendra Thankur
81329422-6000-4791-a197-76825a7c3ef4,Marina De Oliveira
c989e0b0-f320-412d-9633-0997a607f3a2,Chris MC
8fee3541-7a7c-47f7-93f9-ccda11e88492,Brenda
0df49491-0f65-4e39-994d-d67c8ced32a2,Hubert Wu
cc06e64b-46d9-41a4-9402-30b212948cdb,Giselle
c4a8d579-d322-4e6d-a430-0f709121a097,D-Unity
df88b13c-ff91-4a58-8a81-3f500e5a8ea8,OSAMU SATO
32068bd4-e991-4b55-bf0b-2a2da408fa0f,Mazlum Uruc
74e532b1-721e-4de1-9698-e5d2949c523f,ANAVITÓRIA
2e24489d-3818-4e51-8369-068ca682cedb,Angrrsth
df130bef-1a50-4b2e-bb3d-bbe45bb035f8,IRAH
e2f43081-53e0-44c8-b3b1-3c490ac58113,Marsha Ambrosius
004a7f49-aaba-48b7-b592-8a18aa047112,1986zig
70a768da-3e64-4619-8a4d-607ae2a56e5d,Jan Lundgren
d1aa12e9-9e5d-4343-a721-b87c4dcbe467,Staatskapelle Dresden
1bf9d85c-a31f-4ce3-b5ee-7b047b04cccc,ZAPEROKO La Resistencia Salsera del Callao
c7ce8995-9a99-491b-b6d1-04bfb3b09f27,Seefeel
a28ffe45-8ba4-4fb8-b66a-609da2c209c3,Jigar
7e9ecd57-1b0b-41b9-9cc6-80bb4e571264,Eyes Wide Open
c2792293-7ef4-401b-a6a6-1ffaf63fd29c,Ivan Kozlovsky
bced1784-58a0-4cc4-9eac-032974944a1a,Semyon Bychkov
22063ba3-6756-4b74-9d78-b92fead00594,Akcent
6cf98466-be83-4f66-aec7-644156e97f2b,Against The Current
911b03d7-069c-4557-b2e0-516abe9b9937,YUZU
f5b32565-ccf0-45a2-9591-f67097101e87,Andy Judge
ce8a9fd3-6cc0-4765-b847-ab9463b0c926,Dia Psalma
04af992e-d5e0-412e-8bd5-7207cc530626,Lady Waks
9b568740-4e60-4df6-9af4-b56e476801cb,Mc Sai
b0185480-0a02-492c-a2ee-15e73dc0712b,Chad Lawson
147ed30d-8fda-4990-ad44-dbcca19088a6,Frank Neuenfels
59167649-b203-44b9-9a72-068ccd13b389,Natália Matos
dafc699a-6f3a-4919-9ca3-441c53efc6df,Kordian
140f27a4-a585-4014-8de6-a9600d534c86,Mac & Ward
e7e17a03-0f7b-4ebf-95af-b9b7b5ffdeb1,Voilaaa
10e2309d-d358-4cb1-a05c-6c36516a62e3,Robin Stapleton
dc9eb55f-5abb-471d-842f-2660595f3ec5,Kid Enigma
8dff3cf9-54c9-42a1-aba4-5ffe17777a0c,Carlos Gardel
44283514-ed45-4ddd-99d2-5f3d9e1e4973,Mari Samuelsen
b11706bc-b280-4474-a6dd-c55b4729ca56,Sylvester
1211ae00-b964-46b5-8006-708f89806d82,Them
207a5e39-f96e-4226-922a-289c02d9d991,Yashita Sharma
176547e4-51e3-4e31-a7b7-33f92f2b2952,Yomo
563c3adf-a422-4fce-a517-e919469aa73b,Shobha Gurtu
d7c58126-c826-4bbe-9fd6-641085b48d61,Fred & Gustavo
0528d1a7-f088-48e3-8d80-8f4a90dd4505,Bella Poarch
6590063a-8470-4630-a1a8-cbc16b97c004,Josh Levi
5dca4fba-f09f-42af-b8f7-8673ecddf801,Trinix
ce7ab6a6-c045-4d17-bb16-3612678a896d,Javed-Mohsin
e21617d0-ac67-4fa4-86e5-7318ef05c9b8,Sky Rompiendo
e549efb1-9fb1-4787-ba73-a82d1d928abf,NaTasha Yvette Williams
98e9d998-cc9b-4c24-833f-866839c72329,Mano Le Tough
178a6b20-1ea8-48c5-9e95-c8377121c611,Henry
55cb66e6-69b4-4ece-848c-8d46089f0614,Pointed Sticks
5d0f8145-e507-4869-bc5f-915a13830c18,Tony Boy
f6116052-51c2-4a28-928a-f6d7a1640c53,Fauzan
db123868-8811-48e5-afee-0c9ef0d27d27,BTS
43a6b0df-44e8-4993-bdb1-c4fc69221d27,91 All Stars
99c3f1ee-e41e-4c78-a29f-d6678ed77148,Troglauer
a88a3591-7620-4d81-aad7-99f8e86250a1,Kirby Kaple
1954fb59-5a85-4165-9224-05912f690a27,Bravo Ravers
6ed49888-913f-4e32-b55d-ad501fa9354a,Krewella
241ba958-7223-4ede-85af-32562730ca32,Wohnout
122af260-738d-4050-9ff2-7267952f53e2,Rødhåd
1b2ec23a-55d0-440b-bba6-c71384444507,Max Bo
57d79708-6dbe-489f-9d4d-3c6b21a3e7a8,Dj Skinhead
6c60bfd7-433d-413b-ab0c-34af1d384514,Venom
f5e7969f-6939-43f0-bd9a-7a0b393c8a84,Mae
dab8f504-90ef-4243-830d-dd925749f7b3,GING NANG BOYZ
4065669a-e452-48f9-afc6-a09d9e0758c1,Miguel Calo
6495026a-b32c-48e5-a291-a9a1aa2e2cf2,Eddy Tyler
47ed5efd-3dca-46ce-b915-3d35b71ffe6c,Sero
5350b0c3-f218-4519-b163-3fc4e923bd18,Omar Noir
74d5571b-9400-479d-a963-4deb06ce1037,OHMYMEITING
8746ecdb-6b6e-417e-8e16-461c4d6d84f6,Ahmad Zahir
e287af80-fe98-4474-9fbe-2e0b76a332ed,La La Love You
aa3b80ca-e911-4bda-873c-e6e0d568f2e1,marcos g
bf64f05b-c05c-4b54-a851-d5209120155d,Social House
9916b38c-d9de-4bd6-bb45-d745a013eab8,Lyde
d3a65808-6322-47ea-83bd-d2485d257983,Victor J Sefo
b14eaaaa-f610-4643-8a06-cf0c480c36a4,Mikhail Vavich
579f77b9-df90-4e6d-8243-0763d143a103,Anirudh Sharma
904bf036-2126-40d1-9da8-c78e685aba41,Forró Ideal
3c37c6b9-3994-4085-9cfa-90170035081e,Donato Dozzy
6edf768c-75b9-4603-8b02-b6d3e60ca218,Ceci Bastida
d7429c53-fae6-45d6-920a-86055f695ce6,Betty Bloom
cedb136f-7b3c-44ab-b40b-0d421e0e733f,Bright Visions
5550b0a3-c4fe-43e6-badc-8d727e2a7a05,Milk & Sugar
65fef1f5-cfe0-42d8-b670-84213d6cbb84,Asef Akbari
c0cb911e-7dcc-4c22-9d24-83a659d1428a,Orlando Quartet
ca4cac97-fc94-4239-a8be-7fd24012215c,Leman Sam
12499414-5669-4d5f-9b50-95aa79d42c0a,Emirhan Derindere
420034d5-2e49-4540-ac90-af2a6f57cb16,Reese LAFLARE
93e4b2b8-e47d-472d-b086-1c6590a15ee8,Ghauri
c357a6c2-7f34-4a69-b389-638b3eabc16e,RAYE
73affe09-3c37-49a6-9bea-32c219ee0486,Michele Leao
94be6555-a3ea-4383-9b50-7c873dce87aa,Ivy Queen
1ca487a8-1ec8-45b5-b7a6-f12578078224,Lunis
d5d29ab1-a30e-4998-8a3f-810b95b4a4b1,Sako Isoyan
48b44181-2f8f-4b98-ba00-8f8504f7c599,Grateful Dead
eaa33142-ad17-4604-84cb-78f9d5287d28,Cartoon
b5b4d94b-050a-42aa-8fcc-35519fd03b23,Epica
c12123c9-3c9f-4c7a-a3ab-15ccfc0caa5e,Saving Abel
4eab4385-fec7-48ce-a9d9-e266c9b1f5fc,Calvin Harris
81000ae8-117c-4c17-8dcb-d318ec5be86e,Rondas Infantiles
814b1f81-c8e1-403c-bf9f-7b9b287b3d92,Jamie Kilstein
eaacee51-c30e-41ad-9a37-d2eccaa7708a,Jay Wheeler
df5517a4-d9fc-4fc9-8dd5-0f0be716d0f4,Lauge
ae93d024-e038-47b6-8c82-7d9ca5cdf518,Central 3
f4163678-733d-4c9e-bbfe-bd87219b52d2,Foramic
e5c26428-3fce-4001-8427-7ae0538e71b5,Drawn To The Sky
4d008609-141a-4c1c-bbc6-3379d312061a,:Wumpscut:
21d06f24-d476-4791-9da2-5c267b7832d8,Sickddellz
9c7e3ed1-4b43-4f62-80c0-51409b68a7ca,Dominic Mena
887963cb-d575-4df4-9168-962b774f9f31,Alice Sara Ott
7e88d3d8-0582-449b-9c46-2bef3bf5dbc1,Mixie Moon
786397ee-db28-4176-834e-ca492a18bd8c,Jane Huang
812ca3bd-f7b0-484a-9e91-82c61058a6d6,MC Gury
613ee76f-bfa6-406a-9314-a72c1652a847,Kayliana
a42bc9e1-9cf2-4e7f-b89d-e946346f97b5,Christoph Eschenbach
31c4d35d-26a3-4743-8ccf-e9eb9145fa62,Brian Lyndon
b8ff9028-3ed7-49cf-8602-54953fdc21ca,Tex Amos
87a31f98-2c46-41ab-aa11-52ec3342d741,Wayne Gidden
3d48e2e3-144c-4092-b40f-d14d293ba587,Ryan Belleville
ba3a2866-de93-4c8a-9d23-3e8d42c52749,John Powell
47b54508-6004-4e3b-989e-4af1819c61e0,escape
580dff1c-3a33-4670-a1f9-9218c8f4425b,Real McCoy
30b6b8d4-4483-4fcb-8c00-da8a463275fe,Rolando Villazón
4d7b6026-69fc-463c-9fd9-e2b2d34f4b8e,Grupo Caso a Parte
cb734a30-b211-44ca-8cd6-123502351a24,David Tao
1f936cdb-6f9e-4b7f-a964-daac3eee8cfd,Tokimeki Sendenbu
faf000df-1c44-428e-8bbf-8f0b7fc23959,Nina Carr
c83b0b60-020d-4690-b1f0-760ce72c024b,Wesley Sneijder
fc7aa4ff-582b-4edb-ab01-26ed4f17378e,Aamir Khan
c1834a6f-4d9c-42c4-98f0-efc731246ddc,Gaetano Donizetti
8b5e9414-633f-4444-9dd2-e26b113d4947,3 Pill Morning
d807fe24-0a2e-4199-a5f8-26d229448a38,MONGOL800
4eb96395-e222-49e6-a6f9-e78de3b3b278,Eli Soares
2b238025-15a1-489c-a42d-b63cfc3c2436,The Viceroys
648c2feb-fd67-4ea1-bdf4-c6abeece70f6,Yacht Money
5115d217-46fb-4e6f-9c9e-b0ae362e7f7e,Andreas Spechtl
a4320617-71bf-4c6d-ba11-d6f59159a5d9,Kemba
8713fa9a-600a-4fd6-9046-6e75b540a7cc,Jdub
ce1b328b-e1a9-4d4b-9192-9a48b49f0dad,MC Bomber
3ed32331-0818-4abd-bb43-1004ed49e7f9,Riad
33723971-a3fe-46b0-8040-044446cb27c9,Thomas Lizzara
9feac0cd-67b2-450d-9b29-c49491a84969,MC Rodolfinho
3bb779c3-5c64-4cf4-b83d-0c44c7529eb5,Jer 柳應廷
0f9dab86-e436-4fa5-85a3-97bb588a77e9,Bestial Mockery
2fb99ff4-1021-4804-896f-c3326e6d08f0,AA Apres-Ski!
9ec2fc38-97c4-4577-8f54-f0f427a9e664,Stylo G
90cc6cbf-8595-4e67-bed5-6417d34f0914,Nekromantix
38d8181e-462d-44fa-ad98-5bc9f4898f87,The Frights
fdc1a3e3-4fd2-4d0e-ab86-551d9d3a4f06,Johnny Dampf
c4a86971-4feb-48e0-86e7-60e1702a3e48,Toastie Taylor
af365197-ef92-440e-962a-4ae2c0f806b5,Astraye
889740e5-b7ef-4eae-a9eb-7bffd7da60c9,Heidi Blickenstaff
69413811-d952-4ccb-86ed-7e588c2466d1,Rohit Shakya
4beb23bd-e17f-4909-89ae-352daaa82518,Zuukou mayzie
a3f2b3ab-7064-43f8-b8e3-c8447e6f1a5f,Chefboss
ef9cb714-40bd-48ca-b677-6a162a1bc5a3,Maati Baani
8ec93d5c-4091-4b73-b693-36e978ff65c1,Pierre Boulez
93b81f6d-8144-4c5a-8913-4927007f8d54,Hobo Johnson
594c242f-e902-431f-9904-b7f53457528d,Ladi6
b2e6a29a-eea4-4e13-82b7-8ac363b6ce86,GLAY
1f3cd7c9-f4f9-4e3c-8a19-730d7fb2a715,Bukue One
f7ff68e0-2c25-4a8d-b2a0-5bab7f2b4c7c,Karibe Orquesta
69a88c02-0a71-4e01-8348-1aea73496226,Lunachicks
4fd0b36b-69aa-494a-9834-c32371f45702,DVBBS
a43cd8c5-cb2a-4a57-afc3-f54c2bd92f89,Norma Jean Martine
3e80645f-76e1-4fea-b7e7-ef0902641b10,Siddharth Slathia
d29617bc-66a8-4ce3-a5fb-2f7e5e911974,Raymond Jaramillo McLeod
a2a8ed16-108b-4a95-87bc-ff5090c3b147,Generdyn
c8c79abf-2f20-48d6-a795-5e1002b77ea4,Frank Caliendo
f825b84e-29ff-4b08-9935-e6b656f8e998,Eli & Fur
0528632e-ebce-4a31-be7b-0a6bcae4ba02,Anuradha Paudwal
18fe5c9b-8e99-4ce5-916b-e2a9a9b399e9,Tom Bailey
644f9222-53b6-403e-9cc0-82b77e699a69,Esco Da Shocker
0589adf4-bd85-4a73-aaf4-093903653c4a,Jack Newsome
e7d8b6dd-417d-4149-bb9c-faf673477327,Aksan
13873a58-1052-4b4e-a44a-fcc8605a81b6,Mat Kearney
eecafec8-7dbb-46ae-9745-878f19622609,Kill The Noise
d209265b-f4bb-44bb-bc31-653bb0457066,demxntia
6874e3bf-8057-4a03-81f5-5bd2e6e12518,Miyakawa-kun
4de6213c-68c6-42f2-8d87-dd3a80dd8f65,Gordon Tracks
d36365a7-71d3-49ee-bfd8-e481de2790a2,Los Estramboticos
e63e0b01-823e-45e2-8b38-bc4ea191dfcf,Junie
94d1f3a7-6da6-4f9d-8876-90bb0afd1d40,The Spencer Davis Group
1c27057b-68aa-471d-b762-70ded2952fe8,Elskavon
3a0305a8-730e-4815-ac5b-66e62f46a703,Alt Bloom
5824b856-158c-4a58-a480-84e442cc2c1e,Anuv Jain
dd028536-2631-42d3-8294-123575f8a1f5,Nick Littlemore
1b7c3b59-d48c-4ea2-99a5-bafe645f7437,The Blow Monkeys
b42c02a5-9425-4e90-b6ac-b7c98a5f1451,Shivadelic
ca9c8e41-0322-44cf-8d46-be771598b98c,Borknagar
85922b3d-70f4-4879-b173-a798ae44c9b4,Niko Moon
b6e3ceca-ae72-44ab-ab11-6a77e628d7f9,Nickel Creek
f8f95a2d-c39b-44eb-a068-f1694b8b87ed,Kramp
226f4ee9-c4d4-492b-b63f-387a3170a803,Ocote Soul Sounds
6c445c69-43e1-4838-b9a5-1904ea6e1e81,Amp Dog Knight
d05d5b2c-310d-4165-ad8f-0a16665a0821,MC Tuto
85d950a3-24e4-4494-b3e9-570068fcda06,Toft Willingham
dad305ae-3836-4d3e-ad16-13c42fd519fa,Musical Tenors
ceaa120b-c4e2-4369-9185-9e25349b36ea,Solgie Rokcstone
977d8252-64d4-4195-be47-7b99c32be7cb,Samuel Shipway
ca7860c6-05ef-4250-a065-440e741e34f7,AXMO
d37a3af9-5ebb-425d-92ec-751c804ace40,Henri Purnell
84eadf89-d560-42c9-a3b6-9bf484a37ca0,Chœur De Chambre De Namur
77d5fd73-c5b2-4329-80fe-9eb2023ebf9c,Marianne D'Cruz
8f45ea80-1454-4de5-b579-2913d36a2d3c,The Rocky Horror Show Band (2000)
fe6b7c1d-d696-4b77-816f-9dc09f52ce1f,Palaye Royale
0810ec9d-13c4-4c2d-9c92-4b799fad893c,關彥淳
2dc85b1d-cb66-4ef9-ad3d-9e67221037c6,Aruman
bfd0a175-99ab-4d9b-bc2c-3fb1c724655e,Crishna
9ce066a3-9094-4672-bead-5be59a4d6588,Keen' V
fc3dcc8d-23ed-455b-827c-f939d9d512cf,Mackned
ed7be613-e267-4731-93c5-dd9ca8c43e5e,Abbath
1c508a6a-2e29-4b36-a994-9d5f8c390467,Francesca Vannucci
0068251c-3b40-4aa2-bb9f-de2b9c6d49f3,Inum
9534322f-caf7-454c-8b70-03ce9af1e8d3,Padre Agnaldo José
f5848d86-c8f4-4082-8dec-ab94d658776a,Sabo Tan
44b264bc-b7ba-4d28-b7a1-b29619d3f119,A.M.C
463230a5-c907-40cd-ad8d-b41dd594a18d,Knife Party
20701bb0-4178-43eb-b873-1d9da7064058,Оркестр Ленинградского государственного мюзик-холла
73e11765-63d4-4050-9917-f5fb7099ab25,Super Flu
a2c698bd-bfcd-4e38-9a17-e2f8d0b21c4e,Eli Escobar
ff52d02b-e33d-43e2-8818-58231ac2a74c,Royal & the Serpent
f64c5d1e-20cd-4172-ac89-05cd6f4fe651,Ricardo Lemvo
c28bdb72-b8b4-4833-8b62-b75cc4dd3760,System Of A Down
3f01f191-42f3-4754-b562-eebc4fc3579a,Penny and Sparrow
f9147591-e055-4972-97f2-cf5345c1461c,ManyFew
064b24be-e3a6-4f25-9b4e-72bcab775944,Angela Gheorghiu
feab2c0b-f0ba-4f35-b6ce-f2b589562c06,Oscar Larrocca
42bb295c-d341-43ee-91b4-97b3cef3cdc2,Tony Faline
4c14186b-4736-4bd9-9a4c-e00902bcd460,Bettye LaVette
7cab41ea-7ed5-4dd9-9bc4-422ac6fdd6a3,Dj Mad Dog
cf8d047e-e0d1-471f-a514-9f013631f6c5,Divide Music
2e3440df-b423-46fa-9b55-3e29f8f1e4cb,Prem Dhillon
a0d5b257-d2dc-4dbd-b401-585ccb4c2527,Kilms
c7987ec4-fda0-4a27-9119-96cf0f1bad7e,Tom Papa
b7750d56-95c5-4851-b1eb-a810aa830a8c,Ollie MN
8e9055da-f13d-4569-8bae-a2e4e95c3afd,Amaury Gutiérrez
2da91c45-6a0b-48de-8041-6362779e4066,Adason Lo
f44a728d-fa60-44cc-b1d1-2ab8f37fff5a,Daniel Zapico
daa98f6c-e027-4e02-b24a-0ac409d9d617,Axel Flóvent
95c9ce93-b8f5-465d-b4a3-60e5ff6fd98b,Matchbox Twenty
91e07561-26ab-4b34-a466-1fe471d50226,C.J.
703a6268-310a-4174-87f8-8bdf94672b9c,FBC
e6bea0a7-6f36-4424-917e-77a1d586280a,Brujeria
1e89d781-efc4-487e-bdc1-7099ac36efe2,DAVID AUGUST
90c5a660-552c-41ad-96ec-695a5c040cc1,La Juan D'Arienzo
846498c2-20b1-4b93-89a6-8186c85617dc,Frederic Riesterer
8c119c1f-05dc-4da1-879d-b12b6e825df0,PLANT
34a2fbc8-7b02-4656-9afd-db28a0675a1f,WEY
6b0e93db-8a45-495d-af24-3dcecd75fa42,Lasse Holm
4fc34382-8b32-4c75-bdff-591e20e1e512,NVRT
b3b144b5-e35c-4ae0-aaac-bcda14faa996,Electric Polar Bears
42879171-7361-44dc-8969-8bca1b0ab0b1,Dehmo
5f456811-1ffe-4b43-b922-2f862289ee1e,The Grogans
e43a7f1a-39ac-4ab0-a49f-d49c4d94ef5a,El Shirota
1f01b485-f521-4b5f-b0c6-71903bf5a23e,Satélite Kingston
2011c6b3-fa6b-4201-a93d-64c055e517c2,Silva & Guerra
db958819-cc72-4eb2-b6ba-d436ac8e34cc,Biohazard
69187b8e-070e-4697-b0bd-53f6fbfe2db3,Bembe Orquesta
22abbe75-f1a0-4eb6-9dbb-9033c4daa4a8,The Waybacks
97dbc5da-a469-45e6-bd45-7ee2ca727c29,Beatriz Denaro
d6926893-128b-4cef-bd1e-034caadb12dd,Il'ja Mar'in
7f661cc3-c60b-40e0-a084-1957420917c1,Regnør
c0a03e09-bd32-4964-a555-6cebc5f22b7a,Snavs
83c7a349-7ef0-4db7-9c29-34e1d71e2b81,Jeenu Nazeer
55b57bfd-aab3-4965-b59c-3c6cce4600ac,F4
133be05a-0a9e-408c-8647-7301dfa67bc9,Gaby
4181fce9-2ccc-41d5-9f24-6dc772e1f99d,Rashmeet Kaur
eadd40b9-abff-42cc-9b78-470a0497ac74,Pater Moeskroen
9191e51b-29f6-4fc5-aa92-e1b42f5cfc74,Marissa
61ed45fb-dace-433a-a4e5-408934834936,George Lam
3496e8d1-81ab-48b0-a551-a710f3ad327e,Emmanuel Villaume
a6ba4f22-c06f-4565-b462-eed3be6b1d03,Richard Kaplan
1458fb69-3078-4bc4-868e-0d14f12d83f3,Bastián Cortés
52357be1-34cb-44c0-8c9f-eff01c8ff719,The West Coast Pop Art Experimental Band
009a8542-6544-406b-9f69-02669a813d42,HBSN
a3f5100a-3c6d-4d5b-80e5-b98b08ec1275,Negro Falótico
8f900401-64b1-48fd-817b-e8fe836f0c26,Cacka Israelsson
982e9e06-7e8f-49e0-be0a-afef6cccb7a8,Reinoud Ford
5d61196e-3a4d-4b98-a5a2-12433ab4e51c,Los Solitarios
faabbc0e-c991-4979-b13e-25f6e163eff4,Prem Jogi
6bb4b3be-bf69-48be-9e00-d06cf628ba35,TACOYAKI RAINBOW
0e0f42e5-d88f-4012-8aab-b565412cfd53,Nashville Country Chorale
7d05d164-603d-431d-8d28-20b4558357c9,Carlos Lima
da969333-fd95-4810-b821-fa13d2e82bf5,Boyce Avenue
076fa0be-513f-484c-b1e7-c37d80ea2ff8,Trapped Under Ice
0046b06d-ddad-4750-bd04-e5466b52ed4c,Cet étrange éclat
d8b794a0-cff9-4aa2-bfe7-403911ddc465,Hélène
f0773907-2283-43a0-b68d-ade50293a1ac,Havok
6f2d8859-daf2-48f1-840a-27aba077e920,Boysetsfire
87e3ce0f-1dcb-4d3c-a679-d46578651dcf,Alpha Portal
82cff5a9-2d33-4fa0-9efb-a083e64633e0,Lisa Millett
70ca8c47-5bf5-4f2c-9dce-80ad54a4a6ca,Mame Khan
359e52aa-22f4-4563-b7bf-c1d67f7526f6,Wine Lips
3f967caf-0902-44f5-adac-8dfcda096326,Suhail Kaul
f907db96-8a8a-44a2-81dc-4ff503437a6c,mazurka
940a7de3-4938-4ad2-965b-a84566f1429e,The Acacia Strain
65e7e35d-8acc-4564-828c-4004d01327fa,Dj Nene
97154305-5bfe-486a-b203-f7e2610e56d4,Nora Lee García
fc12e16c-81f9-4112-b36e-e0f93a7b6617,Dang3r
2146999e-62e7-444d-9e95-eda41efa8007,Beautiful Beats
e4f9dbb5-59d7-4c00-81ed-c9ef99b3d7c5,Binhu
fbc00b3c-415c-4e03-86e1-7af13e272d8b,Skip Marley
0e9973d7-3629-4dc0-8d53-9ddedd0f55e9,YK Kastro
177e55cf-7b73-485c-b736-4ea61b5e7923,Hairspray Ensemble
9f95f1da-a397-413b-a6ad-f2fbe8f41014,Angel Taylor
184c202d-fa02-439a-9cd0-59eb4f84ecf3,Benj Pasek
09013a89-41bd-4d85-9bd3-746408dfedbe,Xpansions
6515738b-23ce-478a-9372-689760535780,Paul St. Hilaire
9383e7dd-0932-4780-b825-649e44e6cc43,Woods Of Ypres
479a49c0-517c-4088-b038-7a89b16f9151,Syd Barrett
aae75815-43f8-431d-a6f7-e6ab3eef8eeb,Carryminati
5ec30498-5da9-4937-89bc-9ce6e324dc0d,Franz Ferdinand
c391ab05-e45e-475a-9096-1d8990816aad,Candi Staton
fbff4319-a8f4-4820-b001-62112263e8a6,Hania Rani
c7cebda1-c4ac-4066-bb8a-8db66d552528,The Beatles
0d074158-fe4d-4868-a67b-8e63e3e387a7,Perplexer
e814e6af-459f-4cc0-9f68-72db4b4b9265,At17
4a6a8722-273d-49e3-978b-c6e73c7b90bd,Luciano Becker
